Job ID,Agency,Posting Type,Total Positions,Civil Service Title,Title Classification,Level,Job Category,Full-Time/Part-Time indicator,Career Level,Salary Range From,Salary Range To,Salary Frequency,Work Location,Division/Work Unit,Hours/Shift,Residency Requirement,Posting Date,Job Postings Year
611720,DEPT OF HEALTH/MENTAL HYGIENE,External,1,CITY RESEARCH SCIENTIST,Non-Competitive-5,M1,"Policy, Research & Analysis",F,Experienced (non-manager),70087,70087,Annual,47TH Street,World Trde Centr Hlth Registry,TBD,Hybrid,10/17/23,2023
615334,DEPT OF ENVIRONMENT PROTECTION,External,1,ADMINISTRATIVE ENGINEER,Competitive-1,M0,"Engineering, Architecture, & Planning",F,Manager,64922,173486,Annual,Harding Expressway,WT-PBS/CBS,35 Hours Per Week,Not required,11/27/23,2023
605118,TAXI & LIMOUSINE COMMISSION,External,2,CITY RESEARCH SCIENTIST,Non-Competitive-5,M1,Constituent Services & Community Programs,F,Experienced (non-manager),92301,121296,Annual,Beaver Street,Office of Data & Technology,TBD,Hybrid,9/15/23,2023
563907,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ENVIRONMENTAL ENGINEER,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),90114,122168,Annual,Harding Expressway,PROJECT MANAGEMENT AND CONSTR.,TBD,Not required,1/9/23,2023
612777,DEPT OF DESIGN & CONSTRUCTION,Internal,1,COMMUNITY COORDINATOR,Non-Competitive-5,M1,Constituent Services & Community Programs,F,Experienced (non-manager),59116,79568,Annual,Queens,ODIR/MWBE,TBD,Hybrid,11/16/23,2023
601128,OFFICE OF THE COMPTROLLER,Internal,1,PROCUREMENT ANALYST,Competitive-1,M1,Administration & Human Resources,F,Experienced (non-manager),58000,63000,Annual,Centre Street,Administration,TBD,Hybrid,9/17/23,2023
561337,DEPT OF ENVIRONMENT PROTECTION,External,1,ADM MANAGER-NON-MGRL FRM M1/M2,Competitive-1,M1,"Engineering, Architecture, & Planning",TBD,Experienced (non-manager),74730,161534,Annual,Harding Expressway,BWT - ADMINISTRATION/PERSONNEL,35 Hours Per Week,Hybrid,1/9/23,2023
552548,DEPARTMENT OF TRANSPORTATION,Internal,2,CIVIL ENGINEER,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),80557,111917,Annual,Water Street,Engineering Review & Support,35 Hours Per Week,Not required,9/29/22,2022
600381,HRA/DEPT OF SOCIAL SERVICES,Internal,2,CASEWORKER,Competitive-1,M1,Social Services,F,Experienced (non-manager),45329,52128,Annual,Gold Street,End Gender Based Violence NM,40 hours per week,Not required,8/22/23,2023
597918,HRA/DEPT OF SOCIAL SERVICES,Internal,1,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,M1,"Finance, Accounting, & Procurement",F,Experienced (non-manager),53057,61015,Annual,World Trade Center,Revenue Mgmt/Development-NM,40 hours per week,Hybrid,8/22/23,2023
527821,NYC HOUSING AUTHORITY,Internal,1,PLASTERER,Competitive-1,1,Building Operations & Maintenance,F,Entry-Level,48.27,48.27,Hourly,Manhattan,Manhattan Property Management,TBD,Not required,5/12/22,2022
607405,DEPT. OF HOMELESS SERVICES,External,2,ADMINISTRATIVE DIRECTOR OF SOC,Competitive-1,M0,Social Services,F,Manager,72038,192152,Annual,Beaver Street,Family Services,40 hours per week,Not required,11/16/23,2023
568087,DEPT OF DESIGN & CONSTRUCTION,Internal,1,GEOLOGIST,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),57078,77921,Annual,Queens,SSS/GEOTECHNICAL INVESTGTNS,35 Hours Per Week,Hybrid,5/16/23,2023
536290,FIRE DEPARTMENT,Internal,3,SUPERVISING BLASTING INSPECTOR,Competitive-1,M1,"Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),55337,84833,Annual,Brooklyn,Explosives Control,TBD,Not required,6/24/22,2022
539018,HRA/DEPT OF SOCIAL SERVICES,Internal,1,ADM MANAGER-NON-MGRL FRM M1/M2,Competitive-1,M1,Administration & Human Resources,F,Experienced (non-manager),66322,98830,Annual,Pearl Street,Office Of Revenue/Admin-NM,40 hours per week,Hybrid,10/26/22,2022
580735,FIRE DEPARTMENT,Internal,1,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,M1,Legal Affairs,F,Experienced (non-manager),53057,77124,Annual,Brooklyn,Legal Enforcement,TBD,Hybrid,4/19/23,2023
593636,DEPT. OF HOMELESS SERVICES,External,1,COMMUNITY ASSOCIATE,Non-Competitive-5,M1,Administration & Human Resources,F,Experienced (non-manager),41887,69709,Annual,Brooklyn,Adult Services,40 hours per week,Hybrid,8/7/23,2023
606698,DEPT OF HEALTH/MENTAL HYGIENE,External,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,M1,Constituent Services & Community Programs,F,Experienced (non-manager),94715,115683.9,Annual,28th Street,BHHS Administration,TBD,Hybrid,9/22/23,2023
611060,DEPT OF HEALTH/MENTAL HYGIENE,External,1,CITY RESEARCH SCIENTIST,Non-Competitive-5,M1,"Policy, Research & Analysis",F,Experienced (non-manager),70087,70087,Annual,28th Street,Bureau of Epidemiology Srvcs,TBD,Hybrid,10/17/23,2023
609162,DEPT OF HEALTH/MENTAL HYGIENE,External,1,PROCUREMENT ANALYST,Competitive-1,M1,"Finance, Accounting, & Procurement",F,Experienced (non-manager),60010,85000,Annual,28th Street,Communicable Diseases,TBD,Hybrid,10/2/23,2023
584668,DEPARTMENT OF CITY PLANNING,External,1,BOOKKEEPER,Competitive-1,M1,"Finance, Accounting, & Procurement",P,Experienced (non-manager),38361,50829,Annual,Broadway,Fiscal,TBD,Hybrid,4/26/23,2023
560906,DEPARTMENT OF TRANSPORTATION,External,1,CIVIL ENGINEER,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),80557,111917,Annual,Water Street,East River & Movable,35 Hours Per Week,Not required,2/13/23,2023
545108,FINANCIAL INFO SVCS AGENCY,Internal,1,IT PROJECT SPECIALIST,Non-Competitive-5,M1,"Technology, Data & Innovation",F,Experienced (non-manager),0,75000,Annual,Manhattan,Ops/FS/Tech Sys/FMS Interface,40 hours per week,Not required,10/26/22,2022
571499,HRA/DEPT OF SOCIAL SERVICES,Internal,3,ASSOCIATE JOB OPPORTUNITY SPEC,Competitive-1,M1,Social Services,F,Experienced (non-manager),51869,59649,Annual,Bronx,FIA Operations-NM,40 hours per week,Not required,1/27/23,2023
611308,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,IT AUTOMATION AND MONITORING E,Non-Competitive-5,M1,"Technology, Data & Innovation",F,Experienced (non-manager),75000,122833,Annual,28th Street,App. Dev. & DB Administration,TBD,Not required,10/17/23,2023
592818,HRA/DEPT OF SOCIAL SERVICES,External,1,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,M1,Administration & Human Resources,F,Experienced (non-manager),58695,67499,Annual,World Trade Center,Office Of HR Solutions-NM,40 hours per week,Hybrid,7/11/23,2023
609362,DEPT OF HEALTH/MENTAL HYGIENE,External,1,COMMUNITY COORDINATOR,Non-Competitive-5,M1,Constituent Services & Community Programs,F,Experienced (non-manager),59116,70000,Annual,NYC - All Boroughs,PHC Administration,TBD,Hybrid,10/4/23,2023
551418,FIRE DEPARTMENT,Internal,1,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,M1,Legal Affairs,F,Experienced (non-manager),53057,61015,Annual,Brooklyn,Legal-Office of the Counsel,TBD,Hybrid,9/15/23,2023
604239,OFFICE OF MANAGEMENT & BUDGET,Internal,1,BUDGET ANALYST (OMB),Pending Classification-2,1,"Finance, Accounting, & Procurement",F,Entry-Level,65604,73806,Annual,Greenwich Street,Capital and MGMT Systems,TBD,Hybrid,9/11/23,2023
590979,DEPARTMENT OF TRANSPORTATION,External,3,COMMUNITY COORDINATOR,Non-Competitive-5,M1,Constituent Services & Community Programs,F,Experienced (non-manager),59116,91768,Annual,Water Street,"Research, Imp & Safety",35 Hours Per Week,Hybrid,11/20/23,2023
595932,DEPARTMENT OF TRANSPORTATION,External,1,CIVIL ENGINEER,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),98470,133496,Annual,Water Street,Bureau of Bridges Exec Hdqtr,35 Hours Per Week,Not required,8/9/23,2023
550123,NYC HOUSING AUTHORITY,External,1,ADMINISTRATIVE CLAIM EXAMINER,Competitive-1,M1,"Finance, Accounting, & Procurement",F,Experienced (non-manager),75000,173486,Annual,Treasury Department,Treasury Department,TBD,Not required,10/31/22,2022
590094,HRA/DEPT OF SOCIAL SERVICES,External,1,ASSOCIATE JOB OPPORTUNITY SPEC,Competitive-1,M1,Administration & Human Resources,F,Experienced (non-manager),66430,76394,Annual,16Th Street,Legal Assist Initiative NM,40 hours per week,Not required,7/24/23,2023
599760,HRA/DEPT OF SOCIAL SERVICES,Internal,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,M0,Administration & Human Resources,F,Manager,84451,90363,Annual,World Trade Center,Budget Administration-Mgr,40 hours per week,Hybrid,8/30/23,2023
590807,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,CITY VETERINARIAN,Non-Competitive-5,M1,Health,F,Experienced (non-manager),97743,104745,Annual,Cortlandt Street,off of Veter Public Health S,TBD,Required,10/24/23,2023
540250,FIRE DEPARTMENT,Internal,1,AGENCY ATTORNEY,Non-Competitive-5,M1,Legal Affairs,F,Experienced (non-manager),79620,91563,Annual,Brooklyn,Legal-Office of the Counsel,TBD,Hybrid,7/15/22,2022
546011,DEPT OF ENVIRONMENT PROTECTION,Internal,1,COMPUTER SYSTEMS MANAGER,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),80931,208826,Annual,Harding Expressway,BWT - ADMINISTRATION/PERSONNEL,TBD,Not required,8/22/22,2022
557359,DEPARTMENT OF TRANSPORTATION,Internal,1,RESEARCH ASSISTANT,Competitive-1,M1,Administration & Human Resources,F,Experienced (non-manager),45428,68741,Annual,Maiden Lane,Litigation Svs and Record Mgmt,35 Hours Per Week,Hybrid,11/2/22,2022
572056,DEPT OF ENVIRONMENT PROTECTION,Internal,1,CITY RESEARCH SCIENTIST,Non-Competitive-5,M0,"Engineering, Architecture, & Planning",F,Manager,84468,111003,Annual,Harding Expressway,Dept of Environment Protection,35 Hours Per Week,Hybrid,3/28/23,2023
607064,DEPARTMENT OF CITY PLANNING,External,1,COMPUTER SPECIALIST (SOFTWARE),Competitive-1,M1,"Technology, Data & Innovation",F,Experienced (non-manager),115854,130701,Annual,Broadway,ITD-DIGITAL SERVICES,TBD,Not required,10/6/23,2023
559022,DEPT OF ENVIRONMENT PROTECTION,External,1,MARINE ELECTRONICS TECHNICIAN,Pending Classification-2,M1,"Technology, Data & Innovation ",F,Experienced (non-manager),86620,128073,Annual,Wards Island,Marine Section,40 hours per week,Hybrid,12/20/22,2022
556927,DEPT OF ENVIRONMENT PROTECTION,External,1,PUBLIC HEALTH SANITARIAN,Competitive-1,M1,Health,F,Experienced (non-manager),54377,81225,Annual,Wards Island,BWT - ADMINISTRATION/PERSONNEL,40 hours per week,Hybrid,10/26/22,2022
596555,HRA/DEPT OF SOCIAL SERVICES,External,5,ASSOCIATE BENEFITS OPPORTUNITY,Competitive-1,M1,Social Services,F,Experienced (non-manager),56677,65179,Annual,16Th Street,Customized Assist Svc-NM,40 hours per week,Not required,8/4/23,2023
610659,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,PUBLIC HEALTH SANITARIAN,Competitive-1,M1,"Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),49961,49961,Annual,NYC - All Boroughs,Child Care,TBD,Hybrid,10/12/23,2023
600571,OFFICE OF MANAGEMENT & BUDGET,Internal,1,BUDGET ANALYST (OMB),Pending Classification-2,M0,"Finance, Accounting, & Procurement",F,Manager,103307,103307,Annual,Greenwich Street,Admin Agen. And Elec Offic,TBD,Hybrid,8/23/23,2023
588589,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,CLERICAL ASSOCIATE,Competitive-1,M1,Constituent Services & Community Programs,F,Experienced (non-manager),32217,50000,Annual,Parsons Boulevard,Early Intervention,TBD,Hybrid,10/30/23,2023
552784,DEPT OF ENVIRONMENT PROTECTION,Internal,1,CITY PLANNER,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),65208,95993,Annual,Harding Expressway,ASSET MANAGEMENT PLANNING,TBD,Hybrid,9/29/22,2022
610919,DEPT OF ENVIRONMENT PROTECTION,External,1,LABORATORY MICROBIOLOGIST,Competitive-1,1,"Health Public Safety, Inspections, & Enforcement",F,Entry-Level,56971,78074,Annual,Skyline Drive,Hawthorne Lab,TBD,Not required,10/22/23,2023
588952,DEPT OF DESIGN & CONSTRUCTION,External,1,ASSOCIATE PROJECT MANAGER,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),74041,85147,Annual,Queens,EAO/CM-MANHATTAN-UPSTATE,35 Hours Per Week,Not required,11/20/23,2023
599261,DEPARTMENT OF TRANSPORTATION,Internal,1,PROJECT MANAGER INTERN#,Competitive-1,M1,Constituent Services & Community Programs,F,Experienced (non-manager),56313,64760,Annual,Water Street,Regional & Strategic Planning,35 Hours Per Week,Hybrid,11/16/23,2023
582278,DEPARTMENT OF TRANSPORTATION,External,1,ASSOCIATE PROJECT MANAGER,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),74650,109409,Annual,Water Street,East River & Movable,35 Hours Per Week,Not required,5/8/23,2023
583051,DEPARTMENT OF TRANSPORTATION,External,1,COLLEGE AIDE (ALL CITY DEPTS),Non-Competitive-5,0,"Engineering, Architecture, & Planning",F,Student,15.5,19.9,Hourly,Water Street,East River & Movable,35 Hours Per Week,Hybrid,4/19/23,2023
607105,FIRE DEPARTMENT,External,1,ADMINISTRATIVE DIRECTOR OF SOC,Competitive-1,M0,Health,F,Manager,72038,192152,Annual,Lafayette Street,Employee's Asst Program,TBD,Not required,10/26/23,2023
601771,MAYORS OFFICE OF CONTRACT SVCS,External,1,COLLEGE AIDE (ALL CITY DEPTS),Non-Competitive-5,0,"Technology, Data & Innovation",F,Student,15.5,18,Hourly,Greenwich Street,Technology,TBD,Hybrid,9/11/23,2023
590517,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,CITY RESEARCH SCIENTIST,Non-Competitive-5,M1,"Health Policy, Research & Analysis",TBD,Experienced (non-manager),82506,86000,Annual,28th Street,Fiscal Audits,TBD,Required,11/2/23,2023
617152,HOUSING PRESERVATION & DVLPMNT,Internal,1,COMMUNITY COORDINATOR,Non-Competitive-5,M1,"Finance, Accounting, & Procurement",F,Experienced (non-manager),83981,83981,Annual,Gold Street,Preservation Programs,TBD,New York City residency is required.,11/24/23,2023
597877,DEPT OF ENVIRONMENT PROTECTION,Internal,1,AUTO MECHANIC,Competitive-1,M1,"Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),298.24,347.2,Daily,Corona,FLEET ADMINISTRATION,40 hours per week,Hybrid,11/8/23,2023
544495,ADMIN FOR CHILDREN'S SVCS,External,1,DIRECTOR OF FIELD OPERATIONS (,Non-Competitive-5,M1,Social Services,F,Experienced (non-manager),58700,102226,Annual,William Street,DCP Quality Assurance,TBD,Not required,9/8/22,2022
612970,CONSUMER AND WORKER PROTECTION,Internal,1,CLERICAL ASSOCIATE,Competitive-1,M1,Legal Affairs,F,Experienced (non-manager),43728,52242,Annual,Broadway,General Counsel's Office,TBD,Hybrid,10/24/23,2023
597127,DEPT OF HEALTH/MENTAL HYGIENE,External,1,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,M1,Health,TBD,Experienced (non-manager),58695,75000,Annual,Worth Street.,EH Administration/Support,TBD,Hybrid,8/8/23,2023
594432,HRA/DEPT OF SOCIAL SERVICES,External,4,ASSOCIATE JOB OPPORTUNITY SPEC,Competitive-1,M1,Administration & Human Resources,F,Experienced (non-manager),66430,76394,Annual,Brooklyn,Fair Hearing NM,40 hours per week,Not required,8/1/23,2023
608848,DEPT OF HEALTH/MENTAL HYGIENE,External,1,ASSOCIATE CONTRACT SPECIALIST,Competitive-1,M1,"Finance, Accounting, & Procurement",F,Experienced (non-manager),65775,99115,Annual,28th Street,"Alcohol, Drug Prev & Treatment",TBD,Hybrid,10/30/23,2023
539195,DEPARTMENT OF TRANSPORTATION,Internal,1,ADMINISTRATIVE ENGINEER,Competitive-1,M0,"Engineering, Architecture, & Planning",F,Manager,80931,208826,Annual,Water Street,Bridge Repair/PM Headquarters,35 Hours Per Week,Not required,9/29/22,2022
568464,DEPT OF ENVIRONMENT PROTECTION,Internal,6,ASSISTANT CIVIL ENGINEER,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),57078,65640,Annual,Harding Expressway,Program Management,TBD,Not required,4/26/23,2023
603950,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,COLLEGE AIDE (ALL CITY DEPTS),Non-Competitive-5,0,Health,P,Student,15.5,19.9,Hourly,Worth Street.,EPI Division Admin,TBD,Hybrid,10/2/23,2023
603477,HRA/DEPT OF SOCIAL SERVICES,Internal,1,COMPUTER SPECIALIST (SOFTWARE),Competitive-1,M1,"Technology, Data & Innovation ",F,Experienced (non-manager),108071,124282,Annual,Metrotech,Mgmt Information System-NM,35 Hours Per Week,Not required,9/29/23,2023
608248,OFFICE OF EMERGENCY MANAGEMENT,External,1,EMERGENCY PREPAREDNESS SPECIAL,Pending Classification-2,M1,Legal Affairs,F,Experienced (non-manager),65000,72000,Annual,Cadman Plaza,Office of the Chief Counsel,40 hours per week,Hybrid,10/30/23,2023
607182,HRA/DEPT OF SOCIAL SERVICES,External,1,COMPUTER SPECIALIST (SOFTWARE),Competitive-1,M1,"Technology, Data & Innovation ",F,Experienced (non-manager),93288,120190,Annual,Metrotech,Mgmt Information System-NM,35 Hours Per Week,Not required,11/1/23,2023
606652,EQUAL EMPLOY PRACTICES COMM,Internal,2,COMMUNITY COORDINATOR,Non-Competitive-5,1,"Policy, Research & Analysis",F,Entry-Level,59116,91768,Annual,Broadway,Audit Unit,TBD,Hybrid,10/20/23,2023
616007,DEPT OF CITYWIDE ADMIN SVCS,Internal,1,ADMINISTRATIVE SPACE ANALYST,Competitive-1,M0,"Engineering, Architecture, & Planning",F,Manager,125000,135000,Annual,Centre Street,Res/Design & Proj Mgmt,TBD,Hybrid,11/15/23,2023
591147,HRA/DEPT OF SOCIAL SERVICES,Internal,1,DEPUTY ASST ADMIN FOR PERSONNE,Non-Competitive-5,M0,Administration & Human Resources,F,Manager,64922,173486,Annual,World Trade Center,Office Of HR Solutions-MGR,40 hours per week,Hybrid,9/29/23,2023
602881,DEPT OF HEALTH/MENTAL HYGIENE,External,1,ASSOCIATE STAFF ANALYST,Competitive-1,M1,Administration & Human Resources,F,Experienced (non-manager),70611,105138,Annual,28th Street,Administration,TBD,Hybrid,9/22/23,2023
607675,OFFICE OF MANAGEMENT & BUDGET,External,1,COLLEGE AIDE (ALL CITY DEPTS),Non-Competitive-5,0,"Finance, Accounting, & Procurement",P,Student,19.5,19.5,Hourly,Greenwich Street,Interns/Hourly Employees,TBD,New York City residency is required.,9/25/23,2023
593131,FIRE DEPARTMENT,Internal,1,EXECUTIVE AGENCY COUNSEL,Non-Competitive-5,M0,Communications & Intergovernmental Affairs,F,Manager,72038,192152,Annual,Brooklyn,Legal-Office of the Counsel,TBD,Not required,8/16/23,2023
591748,DEPT OF HEALTH/MENTAL HYGIENE,External,1,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,M1,Administration & Human Resources,F,Experienced (non-manager),58695,67499,Annual,28th Street,Early Intervention,TBD,Hybrid,11/13/23,2023
593577,DEPT OF HEALTH/MENTAL HYGIENE,Internal,3,City Mortuary Technician,Labor-3,1,Health,P,Entry-Level,23.2129,30.3656,Hourly,First Avenue,OCME - Mortuary Operations,TBD,Hybrid,8/31/23,2023
602141,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,City Mortuary Technician,Labor-3,1,Health,P,Entry-Level,23.2129,30.3656,Hourly,First Avenue,OCME - Mortuary Operations,TBD,Hybrid,9/7/23,2023
592904,DEPARTMENT OF TRANSPORTATION,Internal,3,ASSOCIATE PROJECT MANAGER,Competitive-1,M1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),74041,107227,Annual,Water Street,Bridge Repair/17 South St,40 hours per week,Not required,8/31/23,2023
605845,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,SOCIAL WORKER,Competitive-1,M1,Health Social Services,F,Experienced (non-manager),55816,72033,Annual,Worth Street.,MH - Assisted out Treatment,TBD,Hybrid,9/18/23,2023
596254,DEPT OF HEALTH/MENTAL HYGIENE,External,1,PLUMBER,Competitive-1,M1,Constituent Services & Community Programs,F,Experienced (non-manager),398.02,398.02,Daily,First Avenue,Operations/Labs,TBD,Hybrid,8/7/23,2023
611269,DEPT OF ENVIRONMENT PROTECTION,External,1,ASSOCIATE CHEMIST,Competitive-1,M1,"Health Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),77829,110059,Annual,Grahamsville.,Grahamsville Lab,TBD,Not required,10/22/23,2023
614232,TAXI & LIMOUSINE COMMISSION,Internal,1,COMMUNITY COORDINATOR,Non-Competitive-5,M1,"Policy, Research & Analysis",F,Experienced (non-manager),59116,67983,Annual,Beaver Street,Office of Data & Technology,TBD,Hybrid,10/31/23,2023
604606,NYC HOUSING AUTHORITY,Internal,3,PROCUREMENT ANALYST,Competitive-1,M1,"Finance, Accounting, & Procurement",F,Experienced (non-manager),50972,82730,Annual,VP Office,VP of Procurement,TBD,Not required,11/24/23,2023
603825,HRA/DEPT OF SOCIAL SERVICES,External,2,ADMINISTRATIVE JOB OPPORTUNITY,Competitive-1,M1,Administration & Human Resources,F,Experienced (non-manager),73029,107348,Annual,Bronx,FIA Operations-NM,TBD,Not required,9/11/23,2023
613781,OFFICE OF THE COMPTROLLER,Internal,1,INVESTMENT MANAGER (COMPTROLLE,Non-Competitive-5,M0,"Finance, Accounting, & Procurement",F,Manager,160000,175000,Annual,Centre Street,Asset Management,TBD,Hybrid,10/27/23,2023
583000,DEPARTMENT OF TRANSPORTATION,External,2,COLLEGE AIDE (ALL CITY DEPTS),Non-Competitive-5,0,"Technology, Data & Innovation ",F,Student,15.5,19.9,Hourly,Water Street,Bureau of Bridges Exec Hdqtr,35 Hours Per Week,Hybrid,4/18/23,2023
